Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Amir Coffey,Shared Games with Brandon Boston Jr.,Shared Games with Ivica Zubac,Shared Games with Jason Preston,Shared Games with John Wall,Shared Games with Kawhi Leonard,Shared Games with Luke Kennard,Shared Games with Moses Brown,Shared Games with Moussa Diabaté,Shared Games with Nicolas Batum,Shared Games with Norman Powell,Shared Games with Paul George,Shared Games with Reggie Jackson,Shared Games with Robert Covington,Shared Games with Terance Mann,Amir Coffey,Brandon Boston Jr.,Ivica Zubac,Jason Preston,John Wall,Kawhi Leonard,Luke Kennard,Moses Brown,Moussa Diabaté,Nicolas Batum,Norman Powell,Paul George,Reggie Jackson,Robert Covington,Terance Mann,Xavier Moon,co_inf with Amir Coffey,co_inf with Brandon Boston Jr.,co_inf with Ivica Zubac,co_inf with Jason Preston,co_inf with John Wall,co_inf with Kawhi Leonard,co_inf with Luke Kennard,co_inf with Moses Brown,co_inf with Moussa Diabaté,co_inf with Nicolas Batum,co_inf with Norman Powell,co_inf with Paul George,co_inf with Reggie Jackson,co_inf with Robert Covington,co_inf with Terance Mann,co_inf with Xavier Moon,Shared Games with Mason Plumlee,Shared Games with Bones Hyland,Shared Games with Eric Gordon,Shared Games with Russell Westbrook,Bones Hyland,Eric Gordon,Justin Holiday,Mason Plumlee,Russell Westbrook,co_inf with Mason Plumlee,co_inf with Bones Hyland,co_inf with Eric Gordon,co_inf with Justin Holiday,co_inf with Russell Westbrook,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
0,1,1,2022-10-20,33-048,LAC,@,LAL,W (+6),1,22:58,5.0,9.0,.556,1.0,3.0,.333,3,3.0,1.000,1.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,14.0,11.2,+11,6.0,4.0,0.6666666666666666,39,16,61,10,32,40,29,29,15,61,46,49,45,34,64,50.0,22.0,76.0,14.0,34.0,52.0,59.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.78,0.7272727272727273,0.8026315789473685,0.7142857142857143,0.9411764705882352,0.7692307692307693,0.4915254237288136,0.8055555555555556,0.6818181818181818,0.782051282051282,0.7666666666666667,0.875,0.6617647058823529,0.7083333333333334,0.7901234567901234,0.0,16,9,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.1607142857142857,0.2463768115942029,0.0,0.1917808219178082,19,7.0,77.0,4.052631578947368,9.999999999999996,72.0,3.789473684210526
1,2,2,2022-10-22,33-050,LAC,@,SAC,W (+2),1,21:02,4.0,7.0,.571,1.0,1.0,1.000,0,0.0,,0.0,5.0,5.0,2.0,1.0,0.0,0.0,5.0,9.0,7.6,+2,6.0,3.0,0.5,39,16,61,10,32,40,29,29,15,61,46,49,45,34,64,50.0,22.0,76.0,14.0,34.0,52.0,59.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.78,0.7272727272727273,0.8026315789473685,0.7142857142857143,0.9411764705882352,0.7692307692307693,0.4915254237288136,0.8055555555555556,0.6818181818181818,0.782051282051282,0.7666666666666667,0.875,0.6617647058823529,0.7083333333333334,0.7901234567901234,0.0,16,9,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.1607142857142857,0.2463768115942029,0.0,0.1917808219178082,19,10.0,68.0,3.5789473684210527,7.600000000000001,78.29999999999998,4.121052631578946
2,3,3,2022-10-23,33-051,LAC,,PHO,L (-17),1,31:25,10.0,14.0,.714,2.0,5.0,.400,0,0.0,,1.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0,22.0,18.4,-10,9.0,8.0,0.8888888888888888,39,16,61,10,32,40,29,29,15,61,46,49,45,34,64,50.0,22.0,76.0,14.0,34.0,52.0,59.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.78,0.7272727272727273,0.8026315789473685,0.7142857142857143,0.9411764705882352,0.7692307692307693,0.4915254237288136,0.8055555555555556,0.6818181818181818,0.782051282051282,0.7666666666666667,0.875,0.6617647058823529,0.7083333333333334,0.7901234567901234,0.0,16,9,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.1607142857142857,0.2463768115942029,0.0,0.1917808219178082,19,14.0,36.0,1.894736842105263,18.4,42.3,2.2263157894736842
3,4,,2022-10-25,33-053,LAC,@,OKC,L (-14),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,39,16,61,10,32,40,29,29,15,61,46,49,45,34,64,50.0,22.0,76.0,14.0,34.0,52.0,59.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.78,0.7272727272727273,0.8026315789473685,0.7142857142857143,0.9411764705882352,0.7692307692307693,0.4915254237288136,0.8055555555555556,0.6818181818181818,0.782051282051282,0.7666666666666667,0.875,0.6617647058823529,0.7083333333333334,0.7901234567901234,0.0,16,9,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.1607142857142857,0.2463768115942029,0.0,0.1917808219178082,19,,73.0,3.842105263157895,0.0,71.19999999999999,3.747368421052631
4,5,,2022-10-27,33-055,LAC,@,OKC,L (-8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,39,16,61,10,32,40,29,29,15,61,46,49,45,34,64,50.0,22.0,76.0,14.0,34.0,52.0,59.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.78,0.7272727272727273,0.8026315789473685,0.7142857142857143,0.9411764705882352,0.7692307692307693,0.4915254237288136,0.8055555555555556,0.6818181818181818,0.782051282051282,0.7666666666666667,0.875,0.6617647058823529,0.7083333333333334,0.7901234567901234,0.0,16,9,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.1607142857142857,0.2463768115942029,0.0,0.1917808219178082,19,,53.0,2.789473684210526,0.0,62.0,3.263157894736842
5,6,4,2022-10-30,33-058,LAC,,NOP,L (-21),1,27:16,5.0,12.0,.417,2.0,5.0,.400,0,0.0,,0.0,8.0,8.0,4.0,1.0,0.0,1.0,4.0,12.0,9.2,-5,7.0,3.0,0.4285714285714285,39,16,61,10,32,40,29,29,15,61,46,49,45,34,64,50.0,22.0,76.0,14.0,34.0,52.0,59.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.78,0.7272727272727273,0.8026315789473685,0.7142857142857143,0.9411764705882352,0.7692307692307693,0.4915254237288136,0.8055555555555556,0.6818181818181818,0.782051282051282,0.7666666666666667,0.875,0.6617647058823529,0.7083333333333334,0.7901234567901234,0.0,16,9,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.1607142857142857,0.2463768115942029,0.0,0.1917808219178082,19,12.0,71.0,3.736842105263158,9.2,84.6,4.4526315789473685
6,7,5,2022-10-31,33-059,LAC,,HOU,W (+2),1,37:08,5.0,14.0,.357,1.0,7.0,.143,0,0.0,,1.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,11.0,6.3,+7,7.0,4.0,0.5714285714285714,39,16,61,10,32,40,29,29,15,61,46,49,45,34,64,50.0,22.0,76.0,14.0,34.0,52.0,59.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.78,0.7272727272727273,0.8026315789473685,0.7142857142857143,0.9411764705882352,0.7692307692307693,0.4915254237288136,0.8055555555555556,0.6818181818181818,0.782051282051282,0.7666666666666667,0.875,0.6617647058823529,0.7083333333333334,0.7901234567901234,0.0,16,9,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.1607142857142857,0.2463768115942029,0.0,0.1917808219178082,19,3.0,83.0,4.368421052631579,6.299999999999999,76.6,4.031578947368421
7,8,6,2022-11-02,33-061,LAC,@,HOU,W (+8),1,34:54,8.0,14.0,.571,4.0,8.0,.500,1,1.0,1.000,1.0,9.0,10.0,2.0,2.0,0.0,1.0,0.0,21.0,20.2,+15,6.0,4.0,0.6666666666666666,39,16,61,10,32,40,29,29,15,61,46,49,45,34,64,50.0,22.0,76.0,14.0,34.0,52.0,59.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.78,0.7272727272727273,0.8026315789473685,0.7142857142857143,0.9411764705882352,0.7692307692307693,0.4915254237288136,0.8055555555555556,0.6818181818181818,0.782051282051282,0.7666666666666667,0.875,0.6617647058823529,0.7083333333333334,0.7901234567901234,0.0,16,9,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.1607142857142857,0.2463768115942029,0.0,0.1917808219178082,19,19.0,68.0,3.5789473684210527,19.8,74.0,3.8947368421052633
8,9,7,2022-11-04,33-063,LAC,@,SAS,W (+7),1,34:55,4.0,12.0,.333,3.0,6.0,.500,0,0.0,,0.0,8.0,8.0,4.0,1.0,0.0,1.0,5.0,11.0,7.4,+14,6.0,1.0,0.1666666666666666,39,16,61,10,32,40,29,29,15,61,46,49,45,34,64,50.0,22.0,76.0,14.0,34.0,52.0,59.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.78,0.7272727272727273,0.8026315789473685,0.7142857142857143,0.9411764705882352,0.7692307692307693,0.4915254237288136,0.8055555555555556,0.6818181818181818,0.782051282051282,0.7666666666666667,0.875,0.6617647058823529,0.7083333333333334,0.7901234567901234,0.0,16,9,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.1607142857142857,0.2463768115942029,0.0,0.1917808219178082,19,11.0,92.0,4.842105263157895,7.400000000000002,98.5,5.184210526315789
9,10,8,2022-11-06,33-065,LAC,,UTA,L (-8),1,37:34,8.0,16.0,.500,1.0,7.0,.143,1,1.0,1.000,0.0,3.0,3.0,3.0,1.0,0.0,4.0,3.0,18.0,8.8,-19,9.0,7.0,0.7777777777777778,39,16,61,10,32,40,29,29,15,61,46,49,45,34,64,50.0,22.0,76.0,14.0,34.0,52.0,59.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.78,0.7272727272727273,0.8026315789473685,0.7142857142857143,0.9411764705882352,0.7692307692307693,0.4915254237288136,0.8055555555555556,0.6818181818181818,0.782051282051282,0.7666666666666667,0.875,0.6617647058823529,0.7083333333333334,0.7901234567901234,0.0,16,9,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.1607142857142857,0.2463768115942029,0.0,0.1917808219178082,19,4.0,83.0,4.368421052631579,8.399999999999995,88.9,4.678947368421053
